,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing,    Not subsidized housing
,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,Total - Private households by Household income as a proportion to Area Median Household Income (AMHI)_1,  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 20% or under of area median household income (AMHI),  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 21% to 50% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 51% to 80% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 81% to 120% of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI,  Households with household income 121% and over of AMHI
Geography,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status,Total - Private Households by core housing need status  ,  Households examined for core housing need status,    Households in core housing need status
L'Érable (2432) 00000 (  2.9%),240,240,0,45,45,0,145,145,0,30,30,0,0,0,0,0,0,0,2650,2645,135,75,70,70,730,730,50,805,805,0,580,580,0,460,460,0
Lotbinière (2433) 00000 (  3.2%),260,260,15,40,40,0,185,185,0,25,25,0,0,0,0,0,0,0,2835,2815,170,105,85,85,800,800,85,850,850,0,600,600,0,475,475,0
Portneuf (2434) 00000 (  3.6%),480,465,45,35,30,0,370,360,30,55,55,0,15,15,0,0,0,0,4945,4895,250,205,160,120,1765,1760,130,1410,1410,0,915,915,0,645,645,0
Mékinac (2435) 00000 (  6.7%),225,220,0,0,0,0,135,135,0,60,60,0,20,20,0,0,0,0,1255,1245,90,40,35,25,420,420,60,305,305,0,235,235,0,250,250,0
Shawinigan (2436) 00000 (  3.5%),795,775,20,45,25,20,580,570,0,100,100,0,40,40,0,35,35,0,10095,9995,625,370,280,250,3125,3115,370,2540,2540,0,2260,2260,0,1800,1800,0
Francheville (2437) 00000 (  3.0%),2575,2545,235,260,240,100,1600,1585,140,400,400,0,215,215,0,100,100,0,29180,28695,1890,1305,915,785,8230,8145,1105,8130,8125,0,6340,6340,0,5180,5180,0
Bécancour (2438) 00000 (  2.5%),255,255,20,30,30,0,190,190,0,20,20,0,0,0,0,0,0,0,1765,1760,70,45,40,30,510,510,40,520,520,0,345,345,0,345,345,0
Arthabaska (2439) 00000 (  2.6%),765,750,60,45,45,30,435,425,30,185,185,0,50,50,0,45,45,0,10220,10145,510,410,345,315,3280,3275,195,2920,2920,0,2010,2010,0,1600,1600,0
Les Sources (2440) 00000 (  5.0%),200,195,0,0,0,0,140,140,0,25,25,0,0,0,0,0,0,0,1960,1950,65,30,20,20,620,620,45,515,515,0,370,370,0,430,430,0
Le Haut-Saint-François (2441) 00000 (  2.7%),120,120,20,20,20,0,70,70,0,15,15,0,0,0,0,0,0,0,2020,1990,105,90,70,65,625,620,40,540,540,0,460,460,0,300,300,0
Le Val-Saint-François (2442) 00000 (  3.0%),420,420,50,60,60,30,245,245,25,90,90,0,20,20,0,0,0,0,3015,2985,155,150,125,105,935,935,45,940,940,0,550,550,0,430,430,0
Sherbrooke (2443) 00000 (  3.8%),2985,2935,375,270,260,105,1705,1660,260,525,520,0,260,260,0,230,230,0,37370,36695,2665,1415,875,700,10225,10100,1920,10400,10390,45,8255,8255,0,7080,7080,0
Coaticook (2444) 00000 (  2.8%),180,170,0,0,0,0,135,120,0,30,30,0,15,15,0,0,0,0,2120,2115,55,55,45,40,595,595,0,605,605,0,490,490,0,380,380,0
Memphrémagog (2445) 00000 (  5.3%),580,565,50,55,45,20,375,370,35,85,85,0,40,40,0,15,15,0,6125,6050,435,265,205,175,2015,2005,260,1840,1840,0,1140,1140,0,870,870,0
Brome-Missisquoi (2446) 00000 (  4.6%),655,620,20,95,85,0,380,350,0,130,130,0,50,50,0,0,0,0,8500,8390,510,365,285,260,2630,2605,250,2245,2245,0,1775,1775,0,1485,1485,0
La Haute-Yamaska (2447) 00000 (  2.9%),800,790,65,25,25,0,535,525,60,130,130,0,75,75,0,35,35,0,15540,15365,1135,480,335,295,4700,4670,815,4525,4525,25,3170,3170,0,2675,2675,0
Acton (2448) 00000 (  2.1%),90,90,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,1865,1850,130,105,80,80,455,455,50,590,590,0,340,340,0,380,380,0
Drummond (2449) 00000 (  2.5%),1515,1485,175,145,125,60,1010,1010,115,220,215,0,100,100,0,40,40,0,17775,17625,1195,605,465,420,4930,4920,760,5025,5025,0,3905,3905,0,3315,3315,0
Nicolet-Yamaska (2450) 00000 (  2.2%),245,245,0,15,15,0,185,185,0,30,30,0,0,0,0,0,0,0,2575,2545,145,115,85,75,765,765,65,725,725,0,490,490,0,475,475,0
Maskinongé (2451) 00000 (  3.2%),390,375,20,45,45,15,250,230,0,55,55,0,25,25,0,20,20,0,4040,3995,165,145,120,100,1165,1150,65,1165,1165,0,730,730,0,835,835,0
D'Autray (2452) 00000 (  3.6%),345,345,55,30,30,25,215,215,30,35,35,0,30,30,0,25,25,0,4945,4890,620,220,175,160,1415,1400,425,1300,1300,30,1060,1060,0,940,940,0
Pierre-De Saurel (2453) 00000 (  2.5%),645,635,60,45,40,0,490,485,55,70,70,0,15,15,0,25,25,0,7920,7870,605,300,250,225,2595,2595,370,2220,2220,0,1385,1385,0,1425,1425,0
Les Maskoutains (2454) 00000 (  3.1%),1165,1140,150,100,90,30,725,705,120,165,165,0,110,110,0,70,70,0,15420,15280,1545,470,345,290,4185,4170,1230,4445,4445,25,3435,3435,0,2885,2885,0
Rouville (2455) 00000 (  2.5%),185,185,20,25,25,0,115,115,20,30,30,0,0,0,0,0,0,0,4565,4515,340,170,130,115,1310,1305,225,1420,1420,0,935,935,0,725,725,0
Le Haut-Richelieu (2456) 00000 (  2.7%),1195,1150,180,100,95,25,795,765,155,170,160,0,70,70,0,60,60,0,17450,17280,2905,735,605,545,5255,5215,2330,4975,4975,30,3825,3825,0,2655,2655,0
La Vallée-du-Richelieu (2457) 00000 (  1.8%),945,920,145,230,225,55,595,575,95,75,75,0,30,30,0,0,0,0,10115,9970,1030,550,420,350,3675,3665,680,2755,2755,0,2060,2060,0,1070,1070,0
Longueuil (2458) 00000 (  2.7%),4990,4855,965,805,750,305,2775,2705,655,770,755,0,400,400,0,245,245,0,67765,66500,9285,3365,2285,2030,18370,18185,7130,18975,18970,120,15380,15380,0,11680,11680,0
Marguerite-D'Youville (2459) 00000 (  1.7%),260,260,45,50,50,15,180,180,25,15,15,0,0,0,0,0,0,0,6450,6375,600,310,235,195,2325,2325,405,1960,1960,0,1270,1270,0,580,580,0
L'Assomption (2460) 00000 (  1.8%),780,770,210,70,65,40,510,510,175,130,130,0,50,50,0,0,0,0,12420,12235,1645,565,410,350,4360,4330,1295,3650,3645,0,2430,2430,0,1420,1420,0
Joliette (2461) 00000 (  2.3%),1225,1175,150,75,65,30,670,635,120,290,290,0,120,120,0,65,65,0,13020,12885,1245,385,295,255,3625,3580,990,3510,3510,0,2910,2910,0,2585,2585,0
Matawinie (2462) 00000 (  7.9%),320,315,50,45,40,30,220,220,20,30,30,0,0,0,0,0,0,0,5275,5225,470,180,135,110,1485,1480,325,1310,1310,35,1100,1100,0,1200,1200,0
Montcalm (2463) 00000 (  2.9%),340,340,40,25,25,15,240,240,25,45,45,0,0,0,0,0,0,0,5505,5400,495,240,140,125,1275,1270,350,1600,1600,15,1410,1410,0,980,980,0
Les Moulins (2464) 00000 (  1.8%),740,740,140,145,135,45,475,475,95,70,70,0,40,40,0,0,0,0,14795,14595,1800,695,500,440,4840,4830,1355,4375,4375,0,3110,3110,0,1775,1775,0
Laval (2465) 00000 (  3.1%),4190,4110,890,605,565,200,2345,2305,675,715,715,0,365,365,0,160,160,0,52260,51425,7310,2340,1630,1530,15845,15730,5740,14510,14505,40,11735,11735,0,7825,7825,0
Montréal (2466) 00000 (  4.4%),45980,45230,8500,3560,3025,1445,24375,24185,6685,7905,7885,375,5735,5725,0,4410,4410,0,497745,479145,68015,25195,9710,7745,110970,107995,57145,114410,114315,3120,112640,112610,0,134525,134510,0
Roussillon (2467) 00000 (  1.9%),1475,1400,260,245,235,80,960,895,180,195,195,0,70,70,0,0,0,0,16400,16090,2215,830,615,565,5675,5595,1635,4710,4710,0,3265,3260,0,1915,1915,0
Les Jardins-de-Napierville (2468) 00000 (  3.0%),150,150,40,0,0,0,105,105,35,25,25,0,0,0,0,0,0,0,2800,2765,315,115,90,85,890,880,230,775,775,0,610,610,0,415,415,0
Le Haut-Saint-Laurent (2469) 00000 (  3.9%),125,125,20,20,20,15,60,60,0,25,25,0,20,20,0,0,0,0,2270,2240,230,85,55,50,655,650,170,605,605,0,470,470,0,460,460,0
Beauharnois-Salaberry (2470) 00000 (  3.0%),890,865,110,70,50,40,620,615,65,135,135,0,45,45,0,20,20,0,11680,11560,1140,410,295,285,3320,3310,850,3125,3125,0,2590,2590,0,2240,2240,0
Vaudreuil-Soulanges (2471) 00000 (  2.4%),775,740,125,70,65,15,520,485,110,125,125,0,60,60,0,0,0,0,11855,11595,1505,715,485,425,4275,4250,1075,3335,3330,0,2160,2160,0,1370,1370,0
Deux-Montagnes (2472) 00000 (  2.4%),820,810,160,150,150,60,500,485,95,115,115,0,35,35,0,25,25,0,9560,9475,1580,445,370,335,3375,3355,1245,2610,2610,0,1875,1875,0,1265,1265,0
Thérèse-De Blainville (2473) 00000 (  2.1%),1075,1040,170,140,125,35,730,710,135,135,135,0,40,40,0,30,30,0,18330,18065,2470,835,620,555,6200,6155,1910,5340,5340,0,3820,3820,0,2125,2125,0
Mirabel (2474) 00000 (  2.5%),220,215,40,30,25,0,120,120,35,25,25,0,25,25,0,20,20,0,8165,8080,890,270,180,170,2505,2505,720,2445,2445,0,1835,1835,0,1115,1115,0
La Rivière-du-Nord (2475) 00000 (  3.0%),1210,1175,290,150,140,70,775,755,220,190,190,0,65,65,0,25,25,0,20980,20690,3860,920,675,620,6545,6500,3160,5860,5860,80,4245,4245,0,3415,3415,0
Argenteuil (2476) 00000 (  6.0%),425,415,45,50,45,20,245,245,25,65,65,0,50,50,0,15,15,0,4610,4550,430,165,110,100,1300,1295,325,1175,1175,0,1060,1060,0,915,915,0
Les Pays-d'en-Haut (2477) 00000 (  5.1%),310,310,80,0,0,0,235,235,70,35,35,0,15,15,0,0,0,0,5400,5285,765,230,145,130,1805,1780,625,1415,1405,0,1005,1005,0,945,945,0
Les Laurentides (2478) 00000 (  8.3%),435,410,80,30,30,0,295,275,65,90,90,0,15,15,0,0,0,0,6890,6785,850,235,165,155,1940,1910,600,1870,1865,90,1440,1440,0,1400,1400,0
Antoine-Labelle (2479) 00000 (  8.2%),350,350,35,30,30,0,230,230,25,50,50,0,45,45,0,0,0,0,4500,4440,520,220,165,150,1305,1295,330,1240,1240,20,875,875,0,865,865,0
Papineau (2480) 00000 (  8.9%),215,215,30,0,0,0,155,155,30,35,35,0,0,0,0,0,0,0,2375,2340,345,115,75,60,690,690,225,560,560,50,495,495,0,510,510,0
Gatineau (2481) 00000 (  4.3%),5010,4935,765,955,920,305,2380,2340,435,885,885,25,545,545,0,250,250,0,45095,43865,4920,2715,1580,1335,12055,11955,3565,12340,12340,20,10345,10345,0,7640,7640,0
Les Collines-de-l'Outaouais (2482) 00000 (  5.8%),145,145,25,50,50,0,75,75,0,0,0,0,0,0,0,0,0,0,2105,2050,265,285,230,155,765,765,110,485,485,0,355,355,0,210,210,0
La Vallée-de-la-Gatineau (2483) 01010 ( 13.4%),340,340,35,35,35,0,165,165,0,65,65,0,45,45,0,25,25,0,1855,1825,275,80,60,45,500,500,170,510,510,55,370,370,0,395,395,0
Pontiac (2484) 00010 ( 10.0%),235,230,35,0,0,0,145,145,30,45,45,0,30,30,0,0,0,0,1170,1160,290,50,45,30,360,360,220,250,250,35,245,245,0,260,260,0
Témiscamingue (2485) 00000 (  7.5%),205,205,50,25,25,15,120,120,30,30,30,0,15,15,0,0,0,0,1480,1455,215,35,20,20,480,480,155,410,410,40,270,270,0,285,285,0
Rouyn-Noranda (2486) 00000 (  3.8%),535,535,55,50,50,20,350,350,35,105,105,0,30,30,0,0,0,0,6555,6495,425,285,225,180,2270,2270,245,1820,1820,0,1180,1180,0,1005,1005,0
Abitibi-Ouest (2487) 00000 (  2.9%),275,275,0,25,20,0,195,195,0,30,30,0,0,0,0,0,0,0,2025,2015,235,75,70,65,770,770,155,520,520,20,370,370,0,285,285,0
Abitibi (2488) 00000 (  3.3%),200,200,15,20,20,0,145,145,0,0,0,0,0,0,0,15,15,0,2835,2795,210,130,90,75,890,890,135,785,785,0,585,585,0,445,445,0
La Vallée-de-l'Or (2489) 00000 (  3.8%),860,825,50,90,85,30,520,495,25,150,150,0,60,60,0,45,45,0,6270,6180,350,275,210,175,1975,1945,170,1790,1790,0,1210,1210,0,1020,1020,0
La Tuque (2490) 00000 (  5.5%),280,275,25,25,25,0,150,145,0,45,45,0,30,30,0,35,35,0,1525,1505,100,55,40,35,470,465,65,405,405,0,345,345,0,245,245,0
Le Domaine-du-Roy (2491) 00000 (  3.9%),575,570,55,55,55,15,380,375,30,105,105,0,30,30,0,0,0,0,3065,3055,255,120,110,95,1065,1065,150,890,890,0,540,540,0,445,445,0
Maria-Chapdelaine (2492) 00000 (  3.6%),500,500,60,25,25,20,315,315,45,105,105,0,35,35,0,20,20,0,2345,2330,110,65,50,40,815,815,65,695,695,0,455,455,0,305,305,0
Lac-Saint-Jean-Est (2493) 00000 (  3.3%),610,610,60,85,85,45,385,385,15,100,100,0,30,30,0,0,0,0,5885,5840,415,225,185,170,2105,2105,245,1720,1720,0,1075,1075,0,760,760,0
Le Saguenay-et-son-Fjord (2494) 00000 (  3.8%),3510,3400,380,485,450,165,2195,2125,210,480,480,0,215,215,0,135,135,0,23770,23440,1200,1085,785,580,7345,7315,625,7055,7055,0,4580,4580,0,3710,3710,0
La Haute-Côte-Nord (2495) 00000 (  5.1%),210,210,20,15,15,0,115,115,0,60,60,0,15,15,0,0,0,0,1075,1070,140,55,45,40,335,335,90,265,265,0,195,195,0,230,230,0
Manicouagan (2496) 00000 (  3.6%),555,555,40,65,65,25,375,375,0,80,80,0,30,30,0,0,0,0,2890,2865,165,140,120,115,840,840,50,895,895,0,570,570,0,445,445,0
Sept-Rivières--Caniapiscau (2497) 00000 (  6.2%),730,720,30,150,145,25,325,325,0,110,110,0,75,75,0,65,65,0,4410,4390,355,230,205,180,1535,1535,180,1070,1070,0,740,740,0,840,840,0
Minganie--Le Golfe-du-Saint-Laurent (2498) 00000 (  7.8%),130,130,0,0,0,0,45,45,0,0,0,0,0,0,0,45,45,0,580,575,40,25,15,0,155,155,35,105,105,0,150,150,0,150,150,0
Nord-du-Québec (2499) 01010 ( 14.1%),2990,2970,930,145,130,55,575,575,160,630,630,230,635,635,255,1005,1005,230,2870,2850,555,150,130,115,580,580,115,530,530,60,620,620,145,985,985,135
"Stormont, Dundas and Glengarry (3501) 00000 (  2.1%)",2340,2310,545,320,285,135,1410,1410,405,390,390,0,155,155,0,65,65,0,11910,11710,1985,375,225,205,3585,3535,1755,3230,3230,20,2640,2640,0,2080,2080,0
Prescott and Russell (3502) 00000 (  2.2%),1015,1005,225,165,155,110,685,685,110,130,130,0,40,40,0,0,0,0,7600,7455,1305,585,455,425,2930,2925,815,1880,1880,55,1415,1415,0,785,785,0
Ottawa (3506) 00000 (  3.1%),20555,20095,6235,4860,4460,1755,10030,9970,3450,3220,3220,890,1765,1765,130,675,675,0,125095,119550,26335,8750,3930,2980,33300,32620,19375,33795,33750,3555,28660,28660,425,20595,20595,0
Leeds and Grenville (3507) 00000 (  3.0%),1505,1490,340,315,295,95,880,880,240,145,140,0,105,105,0,55,55,0,8185,8000,1515,425,265,240,2705,2680,1215,2155,2155,60,1770,1770,0,1130,1130,0
Lanark (3509) 00000 (  3.3%),900,885,250,245,245,120,460,450,125,120,120,0,55,55,0,0,0,0,5930,5820,1035,360,270,245,1955,1945,765,1770,1770,25,1095,1095,0,745,745,0
Frontenac (3510) 00000 (  6.2%),3105,3050,875,585,535,195,1675,1670,580,515,515,95,220,220,0,110,110,0,23170,22060,4090,1505,670,490,6205,5975,3065,6005,5970,515,5200,5185,0,4255,4255,0
Lennox and Addington (3511) 00000 (  3.7%),495,490,100,100,90,30,300,300,70,70,70,0,0,0,0,20,20,0,3035,2950,685,175,135,110,950,910,450,810,805,120,615,610,0,495,495,0
Hastings (3512) 00000 (  4.8%),2765,2760,710,430,430,120,1610,1605,500,415,415,85,215,215,0,95,95,0,13700,13500,3285,415,270,250,3635,3585,2385,3855,3855,635,3125,3125,0,2670,2670,0
Prince Edward (3513) 00000 (  5.0%),265,265,85,45,45,0,170,170,65,25,25,0,0,0,0,0,0,0,1800,1740,310,85,50,50,515,505,245,510,505,15,370,370,0,320,320,0
Northumberland (3514) 00000 (  2.5%),940,930,210,220,215,80,445,445,115,155,150,20,90,90,0,25,25,0,6070,5855,1375,320,190,155,1975,1910,1110,1525,1510,105,1250,1245,0,1000,1000,0
Peterborough (3515) 00000 (  5.9%),2695,2650,865,395,365,195,1540,1525,595,485,485,70,220,220,0,60,60,0,14080,13615,3565,735,400,325,4130,4005,2640,3755,3750,585,3255,3255,20,2210,2210,0
Kawartha Lakes (3516) 00000 (  4.7%),995,985,310,290,290,120,545,545,175,110,110,0,30,30,0,0,0,0,4555,4450,1230,210,140,115,1505,1480,990,1145,1145,125,940,940,0,750,750,0
Durham (3518) 00000 (  2.9%),6145,6080,1955,1725,1680,675,3215,3190,1110,830,830,165,275,275,0,105,105,0,45545,43780,11790,3355,2090,1800,14375,13905,8640,12480,12445,1340,9270,9270,0,6070,6070,0
York (3519) 00000 (  2.2%),6720,6475,2205,1950,1735,745,3095,3065,1320,1035,1035,135,405,405,0,230,230,0,62045,57390,15825,5780,2330,1685,17045,15865,11665,15810,15790,2480,13040,13040,0,10370,10370,0
Toronto (3520) 00000 (  4.7%),78815,76980,26355,12775,11305,4085,39495,39165,15875,13465,13435,5660,8230,8230,735,4850,4850,0,472475,443840,126160,27330,7105,5500,98490,90415,75520,105485,105210,42455,111485,111440,2695,129680,129670,0
Peel (3521) 00000 (  2.8%),13955,13630,4740,3320,3035,1320,6470,6435,2885,2385,2385,535,1215,1215,0,560,560,0,99515,94680,24980,6685,2855,2185,24245,23265,17225,27285,27270,5565,23990,23990,0,17300,17300,0
Dufferin (3522) 00000 (  2.6%),645,620,160,180,165,55,355,350,105,65,65,0,35,35,0,0,0,0,3420,3330,965,250,180,175,1145,1130,665,935,935,125,700,700,0,390,390,0
Wellington (3523) 00000 (  2.9%),3125,3070,845,705,660,255,1565,1555,455,530,530,135,275,275,0,45,45,0,21975,21210,4165,1305,685,470,6290,6150,3085,6125,6120,610,5085,5085,0,3175,3175,0
Halton (3524) 00000 (  2.0%),4770,4655,1530,1710,1615,665,2120,2095,830,570,570,25,265,265,0,105,105,0,39695,37225,7925,3455,1510,1250,11380,10885,6165,10360,10325,515,8215,8215,0,6290,6290,0
Hamilton (3525) 00000 (  3.5%),10405,10150,3170,1890,1715,830,5275,5205,1945,1790,1780,390,1025,1025,0,430,430,0,65085,62615,16950,4345,2355,2120,18715,18265,12775,17095,17065,2055,14455,14455,0,10480,10475,0
Niagara (3526) 00000 (  3.9%),7640,7525,1930,1215,1120,410,4250,4235,1355,1255,1255,160,620,620,0,295,295,0,45680,44210,10775,2340,1325,1180,13310,12870,7990,12415,12405,1595,9930,9925,0,7685,7685,0
Haldimand-Norfolk (3528) 00000 (  3.4%),995,990,275,245,240,125,530,530,155,140,140,0,45,45,0,35,35,0,6785,6600,1100,380,270,230,2230,2160,860,1745,1745,0,1280,1280,0,1145,1145,0
Brant (3529) 00000 (  3.7%),2285,2255,615,345,315,175,1295,1290,375,415,415,55,170,170,15,65,65,0,13540,13200,3040,825,550,525,3885,3810,2265,3625,3625,225,2895,2895,25,2315,2315,0
Waterloo (3530) 00000 (  3.3%),8085,7925,2045,1395,1270,600,4125,4100,1310,1445,1445,135,755,755,0,365,365,0,69135,66280,11990,4355,1920,1420,18485,18080,9505,19040,19020,1060,15975,15975,0,11280,11280,0
Perth (3531) 00000 (  2.2%),1225,1205,310,340,325,115,615,615,190,155,155,0,65,65,0,50,50,0,7760,7620,900,280,170,150,2125,2095,725,2220,2220,30,1780,1780,0,1355,1355,0
Oxford (3532) 00000 (  2.5%),1535,1505,365,425,395,155,815,815,200,190,190,0,85,85,0,25,25,0,11035,10785,1215,465,340,305,3135,3015,870,3165,3160,40,2565,2565,0,1705,1705,0
Elgin (3534) 00000 (  3.9%),1470,1440,325,280,260,95,770,750,210,250,250,20,140,140,0,45,45,0,7180,7075,1410,350,270,250,2355,2335,1040,2035,2025,125,1500,1500,0,940,940,0
Chatham-Kent (3536) 00000 (  1.9%),1760,1720,345,320,285,65,900,890,280,345,345,0,130,130,0,65,65,0,10475,10305,1695,285,150,110,3120,3090,1580,2900,2900,0,2320,2320,0,1840,1840,0
Essex (3537) 00000 (  3.1%),7475,7280,1765,1370,1185,465,3645,3645,1180,1395,1390,120,665,665,0,400,400,0,37805,36535,7120,2620,1540,1325,11000,10825,5195,10845,10835,600,7750,7740,0,5595,5595,0
Lambton (3538) 00000 (  2.5%),2005,1980,585,490,465,205,1095,1095,360,220,220,20,165,165,0,40,40,0,11675,11395,2485,700,475,435,3610,3555,1865,3235,3220,185,2395,2395,0,1740,1740,0
Middlesex (3539) 00000 (  3.1%),8165,7995,2175,1600,1455,515,4000,3970,1380,1390,1390,275,835,835,0,345,345,0,68855,65890,13245,4275,1830,1505,18195,17695,9595,18985,18960,2095,15920,15920,50,11480,11480,0
Huron (3540) 00000 (  3.4%),810,810,155,170,170,45,470,470,115,80,80,0,50,50,0,35,35,0,4695,4600,595,210,140,130,1425,1405,430,1305,1300,35,980,980,0,775,775,0
Bruce (3541) 00000 (  5.2%),805,790,120,165,155,30,490,485,90,110,110,0,20,20,0,25,25,0,4735,4620,600,300,210,185,1590,1565,385,1215,1215,30,905,905,0,730,730,0
Grey (3542) 00000 (  3.9%),1635,1620,400,380,365,110,910,905,275,185,185,0,105,105,0,60,60,0,7535,7365,1200,375,230,195,2440,2405,975,2020,2020,30,1500,1500,0,1205,1205,0
Simcoe (3543) 00000 (  3.9%),5005,4875,1610,1055,975,530,2720,2675,950,770,765,125,315,315,0,145,145,0,39220,37880,8860,1980,1100,985,11165,10740,6260,10295,10265,1570,8690,8690,50,7085,7085,0
Muskoka (3544) 00000 (  8.1%),900,880,370,165,150,80,505,500,255,130,130,20,60,60,0,35,35,0,4075,3945,965,185,105,80,1185,1135,740,1180,1180,140,895,890,0,630,630,0
Haliburton (3546) 01010 ( 15.5%),320,320,95,45,45,0,155,155,70,80,80,0,20,20,0,25,25,0,860,840,180,35,0,0,245,240,140,230,230,30,185,185,0,170,170,0
Renfrew (3547) 00000 (  3.3%),1965,1945,365,425,420,160,845,840,195,245,245,0,260,260,0,185,185,0,9230,9130,1365,455,385,330,2640,2620,995,2160,2160,35,2235,2235,0,1735,1735,0
Nipissing (3548) 00000 (  4.9%),2180,2160,440,220,210,50,1195,1190,365,450,450,25,215,215,0,90,90,0,10185,10000,2160,355,220,200,3190,3150,1685,2765,2755,265,2295,2295,0,1575,1575,0
Parry Sound (3549) 00010 ( 10.7%),590,590,150,100,100,30,315,315,110,100,100,0,55,55,0,20,20,0,2595,2550,540,95,70,55,825,810,365,730,725,105,505,505,20,440,440,0
Manitoulin (3551) 00010 ( 10.5%),210,205,85,25,20,0,115,115,60,45,45,0,0,0,0,0,0,0,630,620,215,0,0,0,165,155,110,145,145,80,175,175,0,140,140,0
Sudbury (3552) 00000 (  7.9%),325,325,100,85,85,35,155,155,55,70,70,0,0,0,0,0,0,0,1190,1180,240,75,65,55,355,350,160,285,285,20,250,250,0,215,215,0
Greater Sudbury / Grand Sudbury (3553) 00000 (  4.9%),4440,4375,945,850,810,235,2375,2365,675,760,755,35,325,325,0,125,125,0,20790,20400,3505,1190,850,750,6195,6145,2580,5660,5660,170,4540,4540,0,3205,3205,0
Timiskaming (3554) 00000 (  8.6%),820,805,135,130,120,20,490,485,100,100,100,0,70,70,0,30,30,0,2740,2670,540,140,80,60,980,970,415,615,615,40,490,490,30,515,515,0
Cochrane (3556) 00000 (  5.5%),2170,2160,385,345,330,125,1145,1145,240,350,350,30,190,190,0,140,140,0,7885,7735,1225,525,400,360,2545,2525,750,1860,1860,100,1585,1585,0,1375,1375,0
Algoma (3557) 00000 (  5.4%),2995,2985,675,415,410,140,1650,1645,515,590,590,25,235,235,0,105,105,0,11245,11055,2005,470,305,265,3470,3440,1620,3145,3145,105,2430,2430,15,1730,1730,0
Thunder Bay (3558) 00000 (  6.2%),4010,3945,880,875,810,235,2185,2185,550,605,605,85,195,195,10,150,150,0,13440,13115,2435,800,525,470,3555,3505,1500,3765,3755,415,3020,3020,40,2305,2305,0
Rainy River (3559) 00000 (  5.7%),445,440,110,85,80,40,260,260,60,55,55,0,35,35,0,0,0,0,1065,1050,145,70,50,30,290,290,95,305,305,0,190,190,0,215,215,0
Kenora (3560) 00000 (  9.3%),1060,1035,255,165,140,70,550,550,170,175,175,0,90,90,0,75,75,0,3585,3550,545,180,145,125,1025,1015,365,985,985,50,695,695,0,695,695,0
Division No.  1 (4601) 00010 ( 12.4%),230,230,60,20,20,0,90,90,35,60,60,0,50,50,0,0,0,0,780,775,270,40,35,30,215,215,120,210,210,75,155,155,35,160,160,0
